3.1,421.31,64.246
3.1,416.28,34.996
3.1,409.59,24.343
3.4333,424.06,47.334
3.4333,435.83,26.86
3.4333,416.64,18.942
4.1167,391.2,39.33
4.1167,436.22,24.635
4.1167,413.44,18.536
6.8833,383.08,29.67
6.8833,406.18,20.022
6.8833,405.14,15.948
#6.8833,2124.5,955.85
8.2167,396.79,26.16
8.2167,403.54,19.428
8.2167,396.49,15.43
#8.2167,1518.4,869.27
42.867,248.88,17.076
42.867,265.68,11.58
42.867,260.53,7.8447
42.867,330.02,174.04
