5.3333,779.5,314.19
5.3333,846.09,373.51
5.3333,1011.7,560.22
5.3333,679.92,65.318
5.3333,600.56,153.84
5.5667,583.72,316.81
5.5667,673.94,66.723
5.5667,605.29,151.02
5.8,648.98,311.67
5.8,645.21,66.409
5.8,543.81,160.68
