4.85,297.04,12.461,2.0972e+05,8776.6,720
5.05,287.97,12.074,2.3717e+05,9925.3,840
6.05,307.84,13.674,2.1734e+05,9632.9,720
6.2667,324.22,13.073,2.6702e+05,10745,840
6.5,280.15,10.419,3.2946e+05,12236,1200
236.58,94.612,1.9678,1.2476e+07,2.5922e+05,1.6273e+05
