1.0	0.44054
3.0	0.086789
5.0	0.036357
7.0	0.026483
9.0	0.01986
11.0	0.01257
13.0	0.007707
15.0	0.0052279
17.0	0.0030639
19.0	0.0011196
21.0	0.00024864
23.0	4.9833e-05
25.0	1.1896e-05
27.0	3.6399e-06
29.0	1.3874e-06
31.0	6.4222e-07
33.0	3.3404e-07
35.0	1.6873e-07
37.0	7.3778e-08
39.0	2.7775e-08
41.0	9.7614e-09
