2.5311,3080000000
3.507,3340000000
4.5144,3620000000
5.5215,3850000000
6.5282,3950000000
7.5024,3770000000
8.5389,3430000000
9.4797,2850000000
10.5152,2440000000
11.488,2090000000
12.5226,1660000000
13.5571,1310000000
14.4965,974000000
15.4989,733000000
16.5008,532000000
