Isotope,58COg,59FEg,60COm1,61COg,61CUg,61FEg,62COm1,62CUg,62ZNg,63ZNg,64CUg,65NIg,65ZNg,66CUg,67CUg,69ZNm1
Half-Life, 70.86 (d),44.495 (d),10.467 (m),1.65 (h),3.333 (h),5.98 (m),13.91 (m),9.673 (m),9.26 (h),38.47 (m),12.701 (h),2.517 (h),243.93 (d),5.12 (m),2.576 (d),13.76 (h)
,
Sample
Zn01,7.931e-05,2.277e-04,4.895e+00,1.111e+00,7.047e-01,1.220e-02,6.256e-01,4.135e+03,9.177e+00,6.896e+02,3.362e+02,5.953e+00,8.695e-01,1.816e+02,1.866e+01,6.276e-01
Zn02,6.255e-05,1.795e-04,3.861e+00,8.761e-01,5.558e-01,9.620e-03,4.934e-01,3.261e+03,7.238e+00,5.439e+02,2.652e+02,4.695e+00,6.858e-01,1.433e+02,1.472e+01,4.950e-01
Zn03,6.389e-05,1.834e-04,3.943e+00,8.949e-01,5.677e-01,9.826e-03,5.040e-01,3.331e+03,7.393e+00,5.555e+02,2.709e+02,4.795e+00,7.004e-01,1.463e+02,1.503e+01,5.056e-01
Zn04,4.716e-05,1.354e-04,2.911e+00,6.606e-01,4.191e-01,7.253e-03,3.720e-01,2.459e+03,5.457e+00,4.101e+02,1.999e+02,3.540e+00,5.171e-01,1.080e+02,1.110e+01,3.732e-01
Zn05,8.038e-05,2.307e-04,4.962e+00,1.126e+00,7.142e-01,1.236e-02,6.341e-01,4.191e+03,9.301e+00,6.990e+02,3.408e+02,6.033e+00,8.813e-01,1.841e+02,1.891e+01,6.361e-01
Zn06,8.564e-05,2.458e-04,5.286e+00,1.200e+00,7.609e-01,1.317e-02,6.756e-01,4.465e+03,9.909e+00,7.447e+02,3.631e+02,6.427e+00,9.389e-01,1.961e+02,2.015e+01,6.777e-01
Zn07,8.154e-05,2.341e-04,5.033e+00,1.142e+00,7.245e-01,1.254e-02,6.432e-01,4.251e+03,9.435e+00,7.090e+02,3.457e+02,6.120e+00,8.939e-01,1.867e+02,1.919e+01,6.452e-01
Zn08,8.886e-05,2.551e-04,5.485e+00,1.245e+00,7.896e-01,1.367e-02,7.010e-01,4.633e+03,1.028e+01,7.727e+02,3.768e+02,6.670e+00,9.743e-01,2.035e+02,2.091e+01,7.032e-01
Zn09,8.947e-05,2.568e-04,5.523e+00,1.253e+00,7.950e-01,1.376e-02,7.058e-01,4.665e+03,1.035e+01,7.780e+02,3.793e+02,6.715e+00,9.809e-01,2.049e+02,2.105e+01,7.080e-01
,
,
,
Al Reaction Products
Isotope,22NAg,24NAg,27MGg
Half-Life, 2.603 (y),14.997 (h),9.458 (m)
,
Sample
Al01,1.829e-06,2.649e+00,6.008e+01
Al02,1.442e-06,2.089e+00,4.738e+01
Al03,1.473e-06,2.134e+00,4.840e+01
Al04,1.087e-06,1.575e+00,3.573e+01
Al05,1.853e-06,2.685e+00,6.089e+01
Al06,1.975e-06,2.861e+00,6.487e+01
Al07,1.880e-06,2.724e+00,6.177e+01
Al08,2.049e-06,2.968e+00,6.732e+01
Al09,2.063e-06,2.989e+00,6.778e+01
,
,
,
Zr Reaction Products
Isotope,85KRm1,85SRg,85SRm1,86RBg,87SRm1,87Yg,87Ym1,88RBg,88Yg,88ZRg,89ZRg,90Ym1,91Yg,91Ym1,92SRg,92Yg,93SRg,93Yg,94Yg,95ZRg
Half-Life, 4.48 (h),64.84 (d),1.127 (h),18.631 (d),2.815 (h),3.325 (d),13.37 (h),17.773 (m),106.626 (d),83.4 (d),3.267 (d),3.19 (h),58.51 (d),49.71 (m),2.71 (h),3.54 (h),7.423 (m),10.18 (h),18.7 (m),64.032 (d)
,
Sample
Zr01,4.474e-03,4.152e-03,1.045e+00,3.048e-05,5.498e+01,1.460e-02,2.120e-01,1.702e-02,7.357e-02,9.900e-01,2.028e+02,4.265e+02,2.469e-04,4.388e+02,7.963e-02,7.932e+00,3.582e-03,1.160e+00,8.478e+01,3.159e-03
Zr02,3.529e-03,3.274e-03,8.240e-01,2.404e-05,4.336e+01,1.152e-02,1.672e-01,1.342e-02,5.802e-02,7.808e-01,1.599e+02,3.364e+02,1.947e-04,3.461e+02,6.280e-02,6.256e+00,2.825e-03,9.145e-01,6.687e+01,2.491e-03
Zr03,3.604e-03,3.344e-03,8.416e-01,2.455e-05,4.429e+01,1.176e-02,1.708e-01,1.371e-02,5.926e-02,7.975e-01,1.634e+02,3.436e+02,1.989e-04,3.535e+02,6.415e-02,6.389e+00,2.885e-03,9.340e-01,6.829e+01,2.545e-03
Zr04,2.661e-03,2.469e-03,6.213e-01,1.813e-05,3.269e+01,8.683e-03,1.261e-01,1.012e-02,4.375e-02,5.887e-01,1.206e+02,2.536e+02,1.468e-04,2.609e+02,4.735e-02,4.717e+00,2.130e-03,6.895e-01,5.042e+01,1.879e-03
Zr05,4.535e-03,4.208e-03,1.059e+00,3.089e-05,5.573e+01,1.480e-02,2.149e-01,1.725e-02,7.457e-02,1.003e+00,2.055e+02,4.323e+02,2.503e-04,4.447e+02,8.071e-02,8.039e+00,3.630e-03,1.175e+00,8.593e+01,3.202e-03
Zr06,4.831e-03,4.483e-03,1.128e+00,3.291e-05,5.937e+01,1.577e-02,2.290e-01,1.838e-02,7.944e-02,1.069e+00,2.190e+02,4.606e+02,2.666e-04,4.738e+02,8.598e-02,8.565e+00,3.867e-03,1.252e+00,9.155e+01,3.411e-03
Zr07,4.600e-03,4.268e-03,1.074e+00,3.134e-05,5.653e+01,1.501e-02,2.180e-01,1.750e-02,7.564e-02,1.018e+00,2.085e+02,4.385e+02,2.539e-04,4.511e+02,8.187e-02,8.155e+00,3.682e-03,1.192e+00,8.716e+01,3.248e-03
Zr08,5.013e-03,4.652e-03,1.171e+00,3.415e-05,6.161e+01,1.636e-02,2.376e-01,1.907e-02,8.243e-02,1.109e+00,2.272e+02,4.779e+02,2.767e-04,4.917e+02,8.922e-02,8.888e+00,4.013e-03,1.299e+00,9.500e+01,3.540e-03
Zr09,5.048e-03,4.684e-03,1.179e+00,3.439e-05,6.203e+01,1.647e-02,2.392e-01,1.920e-02,8.300e-02,1.117e+00,2.288e+02,4.812e+02,2.786e-04,4.950e+02,8.983e-02,8.948e+00,4.040e-03,1.308e+00,9.564e+01,3.564e-03
,
,
,
In Reaction Products
Isotope,109CDg,109PDg,110AGm1,110INg,110INm1,111AGg,111CDm1,111INg,111INm1,111PDm1,112AGg,112INg,112INm1,113AGg,113INm1,114INm1,115CDm1,115INm1,116INm1
Half-Life, 1.263 (y),13.701 (h),249.76 (d),4.9 (h),1.152 (h),7.45 (d),48.54 (m),2.805 (d),7.7 (m),5.5 (h),3.13 (h),14.97 (m),20.56 (m),5.37 (h),1.658 (h),49.51 (d),44.56 (d),4.486 (h),54.29 (m)
,
Sample
In01,1.738e-07,5.744e-05,3.107e-02,9.705e-01,2.381e+00,6.788e-02,4.915e+01,1.553e+01,5.483e+01,3.831e-03,3.768e+01,7.511e+00,1.181e+03,2.363e-02,7.627e+02,1.875e+01,8.180e-03,1.540e+03,5.092e+01
In02,1.371e-07,4.530e-05,2.450e-02,7.654e-01,1.878e+00,5.354e-02,3.877e+01,1.224e+01,4.325e+01,3.021e-03,2.971e+01,5.924e+00,9.317e+02,1.864e-02,6.015e+02,1.479e+01,6.451e-03,1.215e+03,4.016e+01
In03,1.400e-07,4.627e-05,2.502e-02,7.818e-01,1.918e+00,5.468e-02,3.959e+01,1.251e+01,4.417e+01,3.086e-03,3.035e+01,6.051e+00,9.516e+02,1.904e-02,6.144e+02,1.510e+01,6.589e-03,1.241e+03,4.102e+01
In04,1.034e-07,3.416e-05,1.847e-02,5.771e-01,1.416e+00,4.037e-02,2.923e+01,9.232e+00,3.261e+01,2.278e-03,2.240e+01,4.467e+00,7.025e+02,1.405e-02,4.535e+02,1.115e+01,4.864e-03,9.159e+02,3.028e+01
In05,1.762e-07,5.822e-05,3.149e-02,9.836e-01,2.413e+00,6.880e-02,4.982e+01,1.574e+01,5.558e+01,3.883e-03,3.819e+01,7.613e+00,1.197e+03,2.395e-02,7.730e+02,1.900e+01,8.290e-03,1.561e+03,5.161e+01
In06,1.877e-07,6.202e-05,3.354e-02,1.048e+00,2.571e+00,7.330e-02,5.307e+01,1.676e+01,5.921e+01,4.137e-03,4.068e+01,8.111e+00,1.276e+03,2.552e-02,8.235e+02,2.024e+01,8.832e-03,1.663e+03,5.498e+01
In07,1.787e-07,5.905e-05,3.194e-02,9.977e-01,2.448e+00,6.979e-02,5.053e+01,1.596e+01,5.637e+01,3.938e-03,3.873e+01,7.722e+00,1.215e+03,2.429e-02,7.841e+02,1.927e+01,8.409e-03,1.584e+03,5.235e+01
In08,1.948e-07,6.436e-05,3.481e-02,1.087e+00,2.668e+00,7.606e-02,5.507e+01,1.740e+01,6.144e+01,4.292e-03,4.222e+01,8.416e+00,1.324e+03,2.648e-02,8.545e+02,2.101e+01,9.165e-03,1.726e+03,5.706e+01
In09,1.961e-07,6.480e-05,3.505e-02,1.095e+00,2.686e+00,7.658e-02,5.545e+01,1.751e+01,6.186e+01,4.322e-03,4.250e+01,8.474e+00,1.333e+03,2.666e-02,8.604e+02,2.115e+01,9.228e-03,1.738e+03,5.745e+01
,
