121.78,13.41,0.16
244.69,9.2,0.16
295.94,8.8,0.4
344.28,7.05,0.6
367.79,6.42,0.22
411.11,5.84,0.1
443.98,5.64,0.1
488.66,5.4,0.3
586.29,4.3,0.3
678.58,4.06,0.24
688.68,4.01,0.17
778.9,3.53,0.5
867.39,3.15,0.8
964.13,2.96,0.4
1112.1,2.48,0.4
1213,2.21,0.8
1299.1,2.12,0.6
1408,1.876,0.16
53.16,14.1,0.4
160.61,10.4,0.7
223.12,10.9,0.9
276.4,8.6,0.18
302.86,7.86,0.1
356.01,6.82,0.3
383.86,6.44,0.11
31.82,15.8,0.3
661.66,4.54,0.4
