1.0	0.97631
2.0	1.0012
3.0	1.0797
5.0	0.2033
7.0	0.12462
9.0	0.14382
11.0	0.17258
13.0	0.18188
15.0	0.12772
17.0	0.056502
19.0	0.025654
21.0	0.013132
23.0	0.0076394
25.0	0.0049485
27.0	0.0033648
29.0	0.0026788
31.0	0.0018966
33.0	0.0013395
35.0	0.0010936
37.0	0.00089911
39.0	0.00064227
41.0	0.00053471
