1.0	0.40411
3.0	0.33505
5.0	0.17436
7.0	0.099321
9.0	0.065491
11.0	0.042894
13.0	0.03061
15.0	0.019564
17.0	0.0075558
19.0	0.0015475
21.0	0.00030844
23.0	8.0206e-05
25.0	2.9092e-05
27.0	1.4071e-05
29.0	7.6622e-06
31.0	4.1688e-06
33.0	1.9287e-06
35.0	7.2472e-07
37.0	2.3985e-07
39.0	7.7086e-08
41.0	2.6428e-08
