
                       be used for evaluation purposes
                                                            14-Mar-2019 13:32
                       _________________________________

                       P E A K     F I T     R E P O R T
                       _________________________________

 Spectrum file Analysed: Sum_Spec.dat                     
 Sample Title : Cs137                                            

 Spectrum saved on 25-Oct-2018 at 16:24    Collected on  6-Oct-2018 at 23:23
 Sample  Taken  on  6-Oct-2018 at 23:23    Decayed      0 Days,     0 mins.

            Detector file number used:     1
            Energy     Calibration Performed on 13-Mar-2019 at 17:27
            Peak Shape Calibration Performed on 13-Mar-2019 at 17:31

 

   Reported Activity values were rounded     
   FitzPeaks Version: 3.71 23rd January 2014           

 Peak   Centre   FW@HM         Goodness   Peak      %      Gammas       %      2 Sigma
Energy  Channel  (KeV)  Signif  of Fit    Area   Uncert.  per sec.   Uncert. Background

   46.4   248.2   0.92     7.5    0.93       817   15.5   7.0889e-03   15.5     1139
   53.3   284.9   0.92     4.1    0.92       459   47.0   3.9817e-03   47.0     1476
   57.8   309.3   0.93     4.0    0.85       418   30.4   3.6249e-03   30.4     1267
   59.2   316.7   0.93     4.8    0.85       716   18.7   6.2157e-03   18.7     1267
   63.2   337.8   0.83    18.9    1.08      2588    5.5   2.2464e-02    5.5     1346
   67.6   361.5   0.83    11.5    1.08      1399    9.1   1.2143e-02    9.1     1514
   72.7   388.8   0.93    13.4    0.79      1914    7.2   1.6616e-02    7.2     1477
   74.8   400.1   0.93    17.3    0.79      3297    4.6   2.8624e-02    4.6     1477
   77.0   411.5   0.94     3.4    0.79       235   48.7   2.0364e-03   48.7     1330
   84.5   451.8   0.96     8.1    2.38      1832    8.3   1.5901e-02    8.3     1304
   87.2   466.3   0.96     4.0    2.38       416   29.4   3.6098e-03   29.4     1304
   92.6   494.6   1.06    15.9    2.48      3711    4.8   3.2212e-02    4.8     1345
  100.1   534.7   0.98     6.0    1.28       639   17.1   5.5432e-03   17.1     1016
  140.0   747.9   1.02     3.3    0.93       223   39.6   1.9362e-03   39.6      904
  143.8   768.2   1.03     6.4    0.93       647   14.8   5.6164e-03   14.8      904
  152.3   813.6   1.04     3.4    0.62       291   29.8   2.5281e-03   29.8     1007
  156.3   834.7   1.04     3.6    0.62       152   55.8   1.3189e-03   55.8     1007
  163.3   872.2   1.05     3.8    0.59       337   29.0   2.9216e-03   29.0      881
  185.8   992.0   1.09    17.1    0.76      2956    4.7   2.5658e-02    4.7      938
  198.4  1059.7   1.09     3.4    0.95       398   22.6   3.4550e-03   22.6      928
  201.9  1078.0   1.09     3.4    0.95       166   52.1   1.4415e-03   52.1      844
  205.3  1096.3   1.10     3.4    0.95       188   44.6   1.6335e-03   44.6      928
  222.1  1186.1   1.11     3.4    0.93       239   39.2   2.0708e-03   39.2      912
  238.6  1274.1   1.13     5.4    1.08       440   22.1   3.8163e-03   22.1      941
  352.2  1880.4   1.26     3.9    0.96       241   33.8   2.0947e-03   33.8      656
  511.0  2727.9   2.88     5.2    1.06      2846    6.0   2.4709e-02    6.0     1032
  583.2  3113.2   1.52     3.7    0.90       179   44.9   1.5497e-03   44.9      565
  609.3  3252.4   1.55     3.4    0.89       193   44.8   1.6740e-03   44.8      614
  813.8  4344.1   1.78     3.4    1.26       143   48.5   1.2393e-03   48.5      374
  898.0  4793.5   1.92    37.0    1.14     12563    1.8   1.0906e-01    1.8      303
  911.2  4863.9   1.89     3.5    1.02       138   49.3   1.2016e-03   49.3      330
 1001.2  5344.0   1.99     3.4    0.91       124   52.0   1.0793e-03   52.0      314
 1121.1  5984.3   2.13     3.9    0.84       347   20.0   3.0083e-03   20.0      280
 1188.9  6346.2   2.20     3.4    0.94       158   40.5   1.3674e-03   40.5      285
 1221.3  6519.0   2.24     5.3    0.94       233   28.0   2.0183e-03   28.0      275
 1324.8  7071.3   2.36     3.5    1.02       206   30.9   1.7914e-03   30.9      244
 1460.6  7796.3   2.51     4.7    0.96       379   20.0   3.2871e-03   20.0      277
 1764.4  9417.3   2.85     3.5    1.07        72   58.4   6.2619e-04   58.4       96
 1835.8  9798.7   2.94    29.2    1.20      7292    2.4   6.3300e-02    2.4       85
 2614.0 13951.9   3.81     5.1    0.73       213   18.1   1.8489e-03   18.1       40
 2733.3 14588.9   3.94     3.5    0.88        80   42.9   6.9160e-04   42.9       42
