1.0	1.7169e-10
3.0	4.2908e-05
5.0	0.0080952
7.0	0.11614
9.0	0.27955
11.0	0.18477
13.0	0.33012
15.0	1.5711
17.0	2.7053
19.0	2.9709
21.0	2.7596
23.0	2.0091
25.0	1.5842
27.0	1.2241
29.0	0.94292
31.0	0.727530000032379
33.0	0.56343014175
35.0	0.438231908
37.0	0.34296846000000003
39.0	0.2734439
41.0	0.214444
