0.7,125.81,46.589
0.7,200.06,47.741
-5.9e+07,NaN,NaN
0.7,228.16,86.993
-5.9e+07,NaN,NaN
0.7,186.77,83.847
-5.9e+07,NaN,NaN
0.7,168.32,72.551
281.9,6.8082,0.41129
281.9,6.4017,0.38691
