#rp039091.L01         Number of runs:    250
#
#
#
# E(MeV)      xs(mb)     xslow(mb)      xsupp(mb)
 5.20000E+01 3.39062E+01 3.39062E+01 3.39062E+01
 5.40000E+01 5.18607E+01 5.18607E+01 5.18607E+01
 5.60000E+01 7.34463E+01 7.34463E+01 7.34463E+01
 5.80000E+01 9.18432E+01 9.18432E+01 9.18432E+01
 6.00000E+01 1.03344E+02 1.03344E+02 1.03344E+02
 6.50000E+01 1.05220E+02 1.05220E+02 1.05220E+02
 7.00000E+01 8.61155E+01 8.61155E+01 8.61155E+01
 7.50000E+01 6.88688E+01 6.88688E+01 6.88688E+01
 8.00000E+01 5.84158E+01 5.84158E+01 5.84158E+01
 9.00000E+01 5.00222E+01 5.00222E+01 5.00222E+01
 1.00000E+02 4.60562E+01 4.60562E+01 4.60562E+01
 1.10000E+02 4.29029E+01 4.29029E+01 4.29029E+01
 1.20000E+02 3.97469E+01 3.97469E+01 3.97469E+01
 1.30000E+02 3.73553E+01 3.73553E+01 3.73553E+01
 1.40000E+02 3.44701E+01 3.44701E+01 3.44701E+01
 1.50000E+02 3.03035E+01 3.03035E+01 3.03035E+01
 1.60000E+02 2.84048E+01 2.84048E+01 2.84048E+01
 1.80000E+02 2.35888E+01 2.35888E+01 2.35888E+01
 2.00000E+02 2.07412E+01 2.07412E+01 2.07412E+01
