#rp039091.L01         Number of runs:    200
#
#
#
# E(MeV)      xs(mb)     xslow(mb)      xsupp(mb)
 5.20000E+01 1.42052E+02 0.00000E+00 2.84105E+02
 5.40000E+01 1.42013E+02 0.00000E+00 2.84026E+02
 5.60000E+01 1.38322E+02 0.00000E+00 2.76643E+02
 5.80000E+01 1.36404E+02 0.00000E+00 2.72808E+02
 6.00000E+01 1.34650E+02 0.00000E+00 2.69301E+02
 6.50000E+01 1.29443E+02 0.00000E+00 2.58886E+02
 7.00000E+01 1.26318E+02 0.00000E+00 2.52635E+02
 7.50000E+01 1.22005E+02 0.00000E+00 2.44009E+02
 8.00000E+01 1.18824E+02 0.00000E+00 2.37648E+02
 9.00000E+01 1.10204E+02 0.00000E+00 2.20407E+02
 1.00000E+02 9.91219E+01 0.00000E+00 1.98244E+02
 1.10000E+02 9.08851E+01 0.00000E+00 1.81770E+02
 1.20000E+02 8.26694E+01 0.00000E+00 1.65339E+02
 1.30000E+02 7.40841E+01 0.00000E+00 1.48168E+02
 1.40000E+02 6.68283E+01 0.00000E+00 1.33657E+02
 1.50000E+02 6.22667E+01 0.00000E+00 1.24533E+02
 1.60000E+02 5.62443E+01 0.00000E+00 1.12489E+02
 1.80000E+02 4.86548E+01 0.00000E+00 9.73097E+01
 2.00000E+02 4.09741E+01 0.00000E+00 8.19482E+01
