#rp049112.L01         Number of runs:    100
# Q-value    =-9.44831E+00 mass= 111.905538
# E-threshold= 9.53272E+00
# # energies =   121
# E(MeV)      xs(mb)     xslow(mb)      xsupp(mb)
 5.00000E+01 9.58416E+01 0.00000E+00 1.91683E+02
 5.20000E+01 8.73670E+01 0.00000E+00 1.74734E+02
 5.40000E+01 8.17890E+01 0.00000E+00 1.63578E+02
 5.60000E+01 7.80066E+01 0.00000E+00 1.56013E+02
 5.80000E+01 7.56673E+01 0.00000E+00 1.51335E+02
 6.00000E+01 7.31702E+01 0.00000E+00 1.46340E+02
 6.50000E+01 6.97667E+01 0.00000E+00 1.39533E+02
 7.00000E+01 6.77653E+01 0.00000E+00 1.35531E+02
 7.50000E+01 6.59060E+01 0.00000E+00 1.31812E+02
 8.00000E+01 6.41383E+01 0.00000E+00 1.28277E+02
 9.00000E+01 5.98706E+01 0.00000E+00 1.19741E+02
 1.00000E+02 5.62812E+01 0.00000E+00 1.12562E+02
 1.10000E+02 5.29901E+01 0.00000E+00 1.05980E+02
 1.20000E+02 5.08865E+01 0.00000E+00 1.01773E+02
 1.30000E+02 4.85228E+01 0.00000E+00 9.70455E+01
 1.40000E+02 4.65004E+01 0.00000E+00 9.30007E+01
 1.50000E+02 4.42773E+01 0.00000E+00 8.85545E+01
 1.60000E+02 4.07271E+01 0.00000E+00 8.14543E+01
 1.80000E+02 3.42072E+01 0.00000E+00 6.84144E+01
 2.00000E+02 2.89604E+01 0.00000E+00 5.79208E+01
