2.0	7.53906
3.0	4.18441
5.0	2.71016
7.0	0.813628
9.0	0.262608
11.0	0.155322
13.0	0.167031
15.0	0.202296
17.0	0.184999
19.0	0.127784
21.0	0.0839968
23.0	0.0488995
25.0	0.0367831
27.0	0.0255055
29.0	0.0180925
31.0	0.0129403
33.0	0.0105631
35.0	0.00759041
37.0	0.00625837
39.0	0.00449071
41.0	0.00374158
