2.0	4.30855
3.0	3.51162
5.0	1.52832
7.0	0.363609
9.0	0.0876757
11.0	0.0628711
13.0	0.0853589
15.0	0.113465
17.0	0.117857
19.0	0.107541
21.0	0.0707773
23.0	0.0465098
25.0	0.0349413
27.0	0.0238755
29.0	0.0166366
31.0	0.0134683
33.0	0.00952144
35.0	0.00782635
37.0	0.00551766
39.0	0.00458358
41.0	0.00382581
